frame,time_s,raw_x,raw_y,mm_per_pixel,tracking_source,tracking_confidence,tags_tracked,tag_ids,tag_sources,pose_x,pose_y,pose_z,pose_err,video_frame
582,3.5333,548.0,578.5,0.118924,opencv,0.967,1,5,5:opencv,0.951,-45.369,,,848
583,3.5375,548.0,605.5,0.118924,opencv,0.933,1,5,5:opencv,0.951,-42.158,,,849
584,3.5417,549.0,632.5,0.118924,opencv,0.9,1,5,5:opencv,1.07,-38.947,,,850
585,3.5458,551.0,657.5,0.118924,opencv,0.867,1,5,5:opencv,1.308,-35.974,,,851
586,3.55,553.0,683.5,0.118924,opencv,0.833,1,5,5:opencv,1.546,-32.882,,,852
587,3.5542,554.0,709.5,0.118924,opencv,0.8,1,5,5:opencv,1.665,-29.79,,,853
588,3.5583,553.0,736.5,0.118924,opencv,0.767,1,5,5:opencv,1.546,-26.579,,,854
589,3.5625,554.0,763.5,0.118924,opencv,0.733,1,5,5:opencv,1.665,-23.368,,,855
590,3.5667,555.0,790.5,0.118924,opencv,0.7,1,5,5:opencv,1.784,-20.158,,,856
591,3.5708,557.0,817.5,0.118924,opencv,0.667,1,5,5:opencv,2.022,-16.947,,,857
592,3.575,558.0,843.5,0.118924,opencv,0.633,1,5,5:opencv,2.141,-13.855,,,858
593,3.5792,559.0,869.5,0.118924,opencv,0.6,1,5,5:opencv,2.26,-10.763,,,859
594,3.5833,560.0,896.5,0.118924,opencv,0.567,1,5,5:opencv,2.378,-7.552,,,860
595,3.5875,561.0,922.5,0.118924,opencv,0.533,1,5,5:opencv,2.497,-4.46,,,861
596,3.5917,562.0,949.5,0.118924,opencv,0.5,1,5,5:opencv,2.616,-1.249,,,862
597,3.5958,563.0,975.5,0.118924,opencv,0.467,1,5,5:opencv,2.735,1.843,,,863
598,3.6,564.0,1000.5,0.118924,opencv,0.433,1,5,5:opencv,2.854,4.816,,,864
599,3.6042,565.0,1026.5,0.118924,opencv,0.4,1,5,5:opencv,2.973,7.908,,,865
600,3.6083,566.0,1053.5,0.118924,opencv,0.367,1,5,5:opencv,3.092,11.119,,,866
601,3.6125,567.0,1079.5,0.118924,opencv,0.333,1,5,5:opencv,3.211,14.211,,,867
602,3.6167,568.0,1106.5,0.118924,opencv,0.3,1,5,5:opencv,3.33,17.422,,,868
603,3.6208,569.0,1132.5,0.118924,opencv,0.267,1,5,5:opencv,3.449,20.514,,,869
604,3.625,570.0,1159.5,0.118924,opencv,0.233,1,5,5:opencv,3.568,23.725,,,870
605,3.6292,571.0,1185.5,0.118924,opencv,0.2,1,5,5:opencv,3.687,26.817,,,871
606,3.6333,572.0,1211.5,0.118924,opencv,0.167,1,5,5:opencv,3.806,29.909,,,872
607,3.6375,573.0,1238.5,0.118924,opencv,0.133,1,5,5:opencv,3.924,33.12,,,873
608,3.6417,574.0,1264.5,0.118924,opencv,0.1,1,5,5:opencv,4.043,36.212,,,874
609,3.6458,575.0,1290.5,0.118924,opencv,0.1,1,5,5:opencv,4.162,39.304,,,875
610,3.65,577.0,1317.5,0.118924,opencv,0.1,1,5,5:opencv,4.4,42.515,,,876
611,3.6542,578.0,1343.5,0.118924,opencv,0.1,1,5,5:opencv,4.519,45.607,,,877
625,3.7125,574.49,1227.45,0.119022,apriltag,1.0,1,5,5:apriltag,3.968,31.841,173.112,0.0,891
626,3.7167,572.0,1202.0,0.119022,opencv,0.967,1,5,5:opencv,3.809,28.803,,,892
627,3.7208,572.3,1176.86,0.119311,apriltag,1.0,1,5,5:apriltag,3.633,25.483,170.91,0.0,893
628,3.725,570.22,1151.44,0.118835,apriltag,1.0,1,5,5:apriltag,3.513,22.525,171.065,0.0,894
629,3.7292,568.0,1124.5,0.118835,opencv,0.967,1,5,5:opencv,3.327,19.548,,,895
630,3.7333,569.37,1099.86,0.119179,apriltag,1.0,1,5,5:apriltag,3.359,16.338,169.518,0.0,896
631,3.7375,567.5,1074.0,0.119179,opencv,0.967,1,5,5:opencv,3.277,13.586,,,897
632,3.7417,565.5,1048.0,0.119179,opencv,0.933,1,5,5:opencv,3.039,10.488,,,898
633,3.7458,566.72,1022.61,0.119464,apriltag,1.0,1,5,5:apriltag,2.903,7.322,169.578,0.0,899
634,3.75,563.0,996.0,0.119464,opencv,0.967,1,5,5:opencv,2.748,4.301,,,900
635,3.7542,562.0,970.0,0.119464,opencv,0.933,1,5,5:opencv,2.628,1.195,,,901
636,3.7583,561.0,944.0,0.119464,opencv,0.9,1,5,5:opencv,2.509,-1.911,,,902
637,3.7625,561.0,918.0,0.119464,opencv,0.867,1,5,5:opencv,2.509,-5.017,,,903
638,3.7667,560.0,892.0,0.119464,opencv,0.833,1,5,5:opencv,2.389,-8.124,,,904
639,3.7708,558.0,866.0,0.119464,opencv,0.8,1,5,5:opencv,2.15,-11.23,,,905
640,3.775,557.0,840.0,0.119464,opencv,0.767,1,5,5:opencv,2.031,-14.336,,,906
641,3.7792,556.27,816.43,0.119273,apriltag,1.0,1,5,5:apriltag,1.947,-17.048,172.186,0.0,907
642,3.7833,556.0,789.5,0.119273,opencv,0.967,1,5,5:opencv,1.908,-20.336,,,908
643,3.7875,555.0,763.5,0.119273,opencv,0.933,1,5,5:opencv,1.789,-23.437,,,909
644,3.7917,554.0,738.5,0.119273,opencv,0.9,1,5,5:opencv,1.67,-26.419,,,910
645,3.7958,553.0,712.5,0.119273,opencv,0.867,1,5,5:opencv,1.551,-29.52,,,911
646,3.8,551.0,686.5,0.119273,opencv,0.833,1,5,5:opencv,1.312,-32.621,,,912
647,3.8042,550.99,663.39,0.119832,apriltag,1.0,1,5,5:apriltag,1.206,-34.621,169.408,0.0,913
648,3.8083,549.0,635.5,0.119832,opencv,0.967,1,5,5:opencv,1.078,-38.886,,,914
649,3.8125,548.0,608.5,0.119832,opencv,0.933,1,5,5:opencv,0.959,-42.121,,,915
650,3.8167,548.0,582.5,0.119832,opencv,0.9,1,5,5:opencv,0.959,-45.237,,,916
651,3.8208,547.0,556.5,0.119832,opencv,0.867,1,5,5:opencv,0.839,-48.352,,,917
652,3.825,545.95,529.56,0.119471,apriltag,1.0,1,5,5:apriltag,0.68,-51.264,172.711,0.0,918
653,3.8292,543.0,502.5,0.119471,opencv,0.967,1,5,5:opencv,0.358,-54.658,,,919
654,3.8333,542.0,476.5,0.119471,opencv,0.933,1,5,5:opencv,0.239,-57.764,,,920
655,3.8375,543.68,454.27,0.118357,apriltag,1.0,1,5,5:apriltag,0.361,-59.758,171.419,0.0,921
656,3.8417,543.64,446.82,0.117844,apriltag,1.0,1,5,5:apriltag,0.437,-60.532,171.006,0.0,922
657,3.8458,545.99,450.05,0.119991,apriltag,1.0,1,5,5:apriltag,0.706,-60.745,173.009,0.0,923
658,3.85,544.61,459.42,0.118895,apriltag,1.0,1,5,5:apriltag,0.555,-59.931,173.563,0.0,924
659,3.8542,542.75,473.87,0.11819,apriltag,1.0,1,5,5:apriltag,0.323,-57.613,171.822,0.0,925
660,3.8583,544.36,492.02,0.118894,apriltag,1.0,1,5,5:apriltag,0.347,-55.969,173.557,0.0,926
661,3.8625,544.78,515.08,0.11879,apriltag,1.0,1,5,5:apriltag,0.555,-52.782,171.983,0.0,927
662,3.8667,546.5,540.0,0.11879,opencv,0.967,1,5,5:opencv,0.772,-49.892,,,928
663,3.8708,547.5,566.0,0.11879,opencv,0.933,1,5,5:opencv,0.891,-46.803,,,929
664,3.875,549.3,593.58,0.118929,apriltag,1.0,1,5,5:apriltag,1.01,-43.652,172.639,0.0,930
665,3.8792,549.27,619.57,0.118385,apriltag,1.0,1,5,5:apriltag,1.051,-39.677,169.172,0.0,931
666,3.8833,549.9,646.52,0.118743,apriltag,1.0,1,5,5:apriltag,1.205,-37.205,172.142,0.0,932
667,3.8875,550.29,671.42,0.118266,apriltag,1.0,1,5,5:apriltag,1.377,-33.545,168.834,0.0,933
668,3.8917,552.5,698.5,0.118266,opencv,0.967,1,5,5:opencv,1.478,-30.927,,,934
669,3.8958,553.5,724.5,0.118266,opencv,0.933,1,5,5:opencv,1.597,-27.852,,,935
670,3.9,553.5,751.5,0.118266,opencv,0.9,1,5,5:opencv,1.597,-24.658,,,936
671,3.9042,553.5,778.5,0.118266,opencv,0.867,1,5,5:opencv,1.597,-21.465,,,937
672,3.9083,555.5,805.5,0.118266,opencv,0.833,1,5,5:opencv,1.833,-18.272,,,938
673,3.9125,557.5,831.5,0.118266,opencv,0.8,1,5,5:opencv,2.07,-15.197,,,939
674,3.9167,558.5,858.5,0.118266,opencv,0.767,1,5,5:opencv,2.188,-12.004,,,940
675,3.9208,558.5,884.5,0.118266,opencv,0.733,1,5,5:opencv,2.188,-8.929,,,941
676,3.925,559.5,911.5,0.118266,opencv,0.7,1,5,5:opencv,2.306,-5.736,,,942
677,3.9292,560.5,937.5,0.118266,opencv,0.667,1,5,5:opencv,2.424,-2.661,,,943
678,3.9333,561.5,963.5,0.118266,opencv,0.633,1,5,5:opencv,2.543,0.414,,,944
679,3.9375,564.36,987.84,0.119777,apriltag,1.0,1,5,5:apriltag,2.825,3.343,171.927,0.0,945
680,3.9417,564.5,1013.0,0.119777,opencv,0.967,1,5,5:opencv,2.935,6.348,,,946
681,3.9458,565.5,1039.0,0.119777,opencv,0.933,1,5,5:opencv,3.054,9.462,,,947
682,3.95,566.5,1065.0,0.119777,opencv,0.9,1,5,5:opencv,3.174,12.577,,,948
683,3.9542,566.5,1092.0,0.119777,opencv,0.867,1,5,5:opencv,3.174,15.811,,,949
684,3.9583,567.5,1119.0,0.119777,opencv,0.833,1,5,5:opencv,3.294,19.044,,,950
685,3.9625,568.5,1145.0,0.119777,opencv,0.8,1,5,5:opencv,3.414,22.159,,,951
686,3.9667,570.5,1171.0,0.119777,opencv,0.767,1,5,5:opencv,3.653,25.273,,,952
687,3.9708,571.5,1197.0,0.119777,opencv,0.733,1,5,5:opencv,3.773,28.387,,,953
688,3.975,572.5,1224.0,0.119777,opencv,0.7,1,5,5:opencv,3.893,31.621,,,954
689,3.9792,573.5,1250.0,0.119777,opencv,0.667,1,5,5:opencv,4.013,34.735,,,955
690,3.9833,574.5,1277.0,0.119777,opencv,0.633,1,5,5:opencv,4.132,37.969,,,956
691,3.9875,575.5,1303.0,0.119777,opencv,0.6,1,5,5:opencv,4.252,41.083,,,957
692,3.9917,577.5,1331.0,0.119777,opencv,0.567,1,5,5:opencv,4.492,44.437,,,958
693,3.9958,578.5,1356.0,0.119777,opencv,0.533,1,5,5:opencv,4.611,47.432,,,959
694,4.0,579.5,1381.0,0.119777,opencv,0.5,1,5,5:opencv,4.731,50.426,,,960
695,4.0042,580.5,1405.0,0.119777,opencv,0.467,1,5,5:opencv,4.851,53.301,,,961
696,4.0083,579.5,1417.0,0.119777,opencv,0.433,1,5,5:opencv,4.731,54.738,,,962
697,4.0125,578.5,1415.0,0.119777,opencv,0.4,1,5,5:opencv,4.611,54.498,,,963
698,4.0167,578.5,1410.0,0.119777,opencv,0.367,1,5,5:opencv,4.611,53.899,,,964
699,4.0208,578.5,1399.0,0.119777,opencv,0.333,1,5,5:opencv,4.611,52.582,,,965
700,4.025,579.5,1383.0,0.119777,opencv,0.3,1,5,5:opencv,4.731,50.665,,,966
701,4.0292,578.5,1362.0,0.119777,opencv,0.267,1,5,5:opencv,4.611,48.15,,,967
702,4.0333,576.5,1340.0,0.119777,opencv,0.233,1,5,5:opencv,4.372,45.515,,,968
703,4.0375,574.5,1315.0,0.119777,opencv,0.2,1,5,5:opencv,4.132,42.521,,,969
704,4.0417,573.5,1288.0,0.119777,opencv,0.167,1,5,5:opencv,4.013,39.287,,,970
705,4.0458,573.5,1263.0,0.119777,opencv,0.133,1,5,5:opencv,4.013,36.292,,,971
706,4.05,572.5,1237.0,0.119777,opencv,0.1,1,5,5:opencv,3.893,33.178,,,972
707,4.0542,571.5,1211.0,0.119777,opencv,0.1,1,5,5:opencv,3.773,30.064,,,973
708,4.0583,570.5,1185.0,0.119777,opencv,0.1,1,5,5:opencv,3.653,26.95,,,974
709,4.0625,571.23,1161.16,0.11964,apriltag,1.0,1,5,5:apriltag,3.526,23.927,172.302,0.0,975
710,4.0667,568.0,1135.0,0.11964,opencv,0.967,1,5,5:opencv,3.35,20.937,,,976
711,4.0708,568.0,1109.0,0.11964,opencv,0.933,1,5,5:opencv,3.35,17.826,,,977
712,4.075,567.0,1083.0,0.11964,opencv,0.9,1,5,5:opencv,3.23,14.716,,,978
713,4.0792,566.0,1058.0,0.11964,opencv,0.867,1,5,5:opencv,3.111,11.725,,,979
714,4.0833,564.0,1032.0,0.11964,opencv,0.833,1,5,5:opencv,2.871,8.614,,,980
715,4.0875,563.84,1006.61,0.119835,apriltag,1.0,1,5,5:apriltag,2.788,5.475,170.385,0.0,981
716,4.0917,562.5,979.5,0.119835,opencv,0.967,1,5,5:opencv,2.696,2.337,,,982
717,4.0958,561.5,953.5,0.119835,opencv,0.933,1,5,5:opencv,2.576,-0.779,,,983
718,4.1,561.5,928.5,0.119835,opencv,0.9,1,5,5:opencv,2.576,-3.775,,,984
719,4.1042,560.5,902.5,0.119835,opencv,0.867,1,5,5:opencv,2.457,-6.891,,,985
720,4.1083,559.57,878.44,0.120009,apriltag,1.0,1,5,5:apriltag,2.276,-9.559,169.715,0.0,986
721,4.1125,558.82,852.66,0.120442,apriltag,1.0,1,5,5:apriltag,2.133,-12.962,174.543,0.0,987
722,4.1167,555.0,825.5,0.120442,opencv,0.967,1,5,5:opencv,1.807,-16.199,,,988
723,4.1208,554.0,800.5,0.120442,opencv,0.933,1,5,5:opencv,1.686,-19.211,,,989
724,4.125,554.0,774.5,0.120442,opencv,0.9,1,5,5:opencv,1.686,-22.342,,,990
725,4.1292,553.0,748.5,0.120442,opencv,0.867,1,5,5:opencv,1.566,-25.474,,,991
726,4.1333,552.0,723.5,0.120442,opencv,0.833,1,5,5:opencv,1.445,-28.485,,,992
727,4.1375,550.0,697.5,0.120442,opencv,0.8,1,5,5:opencv,1.204,-31.616,,,993
728,4.1417,550.75,673.22,0.119001,apriltag,1.0,1,5,5:apriltag,1.267,-33.449,169.102,0.0,994
729,4.1458,549.0,646.0,0.119001,opencv,0.967,1,5,5:opencv,1.071,-37.366,,,995
730,4.15,548.0,620.0,0.119001,opencv,0.933,1,5,5:opencv,0.952,-40.46,,,996
731,4.1542,547.0,593.0,0.119001,opencv,0.9,1,5,5:opencv,0.833,-43.673,,,997
732,4.1583,546.0,567.0,0.119001,opencv,0.867,1,5,5:opencv,0.714,-46.767,,,998
733,4.1625,546.0,540.0,0.119001,opencv,0.833,1,5,5:opencv,0.714,-49.98,,,999
734,4.1667,545.0,514.0,0.119001,opencv,0.8,1,5,5:opencv,0.595,-53.074,,,1000
735,4.1708,543.0,488.0,0.119001,opencv,0.767,1,5,5:opencv,0.357,-56.168,,,1001
736,4.175,542.33,463.13,0.11831,apriltag,1.0,1,5,5:apriltag,0.329,-58.794,171.805,0.0,1002
737,4.1792,542.45,448.32,0.118678,apriltag,1.0,1,5,5:apriltag,0.331,-60.507,171.552,0.0,1003
738,4.1833,544.78,449.99,0.119273,apriltag,1.0,1,5,5:apriltag,0.566,-60.934,173.221,0.0,1004
739,4.1875,545.5,457.39,0.119318,apriltag,1.0,1,5,5:apriltag,0.629,-60.309,173.971,0.0,1005
740,4.1917,543.43,468.75,0.118312,apriltag,1.0,1,5,5:apriltag,0.355,-57.731,170.518,0.0,1006
741,4.1958,542.47,486.17,0.118797,apriltag,1.0,1,5,5:apriltag,0.282,-56.221,172.071,0.0,1007
742,4.2,543.25,507.77,0.118883,apriltag,1.0,1,5,5:apriltag,0.402,-53.549,171.758,0.0,1008
743,4.2042,546.59,531.86,0.120082,apriltag,1.0,1,5,5:apriltag,0.73,-51.018,172.69,0.0,1009
744,4.2083,547.0,557.0,0.120082,opencv,0.967,1,5,5:opencv,0.841,-48.393,,,1010
745,4.2125,547.0,584.0,0.120082,opencv,0.933,1,5,5:opencv,0.841,-45.151,,,1011
746,4.2167,550.81,611.91,0.119198,apriltag,1.0,1,5,5:apriltag,1.037,-41.478,172.854,0.0,1012
747,4.2208,550.55,637.08,0.119554,apriltag,1.0,1,5,5:apriltag,1.127,-38.57,173.172,0.0,1013
748,4.225,550.0,662.5,0.119554,opencv,0.967,1,5,5:opencv,1.196,-35.567,,,1014
749,4.2292,552.0,688.5,0.119554,opencv,0.933,1,5,5:opencv,1.435,-32.459,,,1015
750,4.2333,552.0,714.5,0.119554,opencv,0.9,1,5,5:opencv,1.435,-29.351,,,1016
751,4.2375,552.0,741.5,0.119554,opencv,0.867,1,5,5:opencv,1.435,-26.123,,,1017
752,4.2417,553.0,767.5,0.119554,opencv,0.833,1,5,5:opencv,1.554,-23.014,,,1018
753,4.2458,554.0,794.5,0.119554,opencv,0.8,1,5,5:opencv,1.674,-19.786,,,1019
754,4.25,556.0,821.5,0.119554,opencv,0.767,1,5,5:opencv,1.913,-16.558,,,1020
755,4.2542,557.0,848.5,0.119554,opencv,0.733,1,5,5:opencv,2.032,-13.33,,,1021
756,4.2583,558.0,874.5,0.119554,opencv,0.7,1,5,5:opencv,2.152,-10.222,,,1022
757,4.2625,559.0,900.5,0.119554,opencv,0.667,1,5,5:opencv,2.272,-7.113,,,1023
758,4.2667,560.0,927.5,0.119554,opencv,0.633,1,5,5:opencv,2.391,-3.886,,,1024
759,4.2708,561.0,953.5,0.119554,opencv,0.6,1,5,5:opencv,2.511,-0.777,,,1025
760,4.275,562.0,979.5,0.119554,opencv,0.567,1,5,5:opencv,2.63,2.331,,,1026
761,4.2792,563.0,1005.5,0.119554,opencv,0.533,1,5,5:opencv,2.75,5.44,,,1027
762,4.2833,564.0,1030.5,0.119554,opencv,0.5,1,5,5:opencv,2.869,8.429,,,1028
763,4.2875,565.0,1057.5,0.119554,opencv,0.467,1,5,5:opencv,2.989,11.657,,,1029
764,4.2917,566.0,1084.5,0.119554,opencv,0.433,1,5,5:opencv,3.108,14.885,,,1030
765,4.2958,567.0,1110.5,0.119554,opencv,0.4,1,5,5:opencv,3.228,17.993,,,1031
766,4.3,568.0,1136.5,0.119554,opencv,0.367,1,5,5:opencv,3.348,21.101,,,1032
767,4.3042,569.0,1163.5,0.119554,opencv,0.333,1,5,5:opencv,3.467,24.329,,,1033
768,4.3083,570.0,1189.5,0.119554,opencv,0.3,1,5,5:opencv,3.587,27.438,,,1034
769,4.3125,571.0,1215.5,0.119554,opencv,0.267,1,5,5:opencv,3.706,30.546,,,1035
770,4.3167,573.02,1242.23,0.118541,apriltag,1.0,1,5,5:apriltag,3.948,33.015,169.351,0.0,1036
771,4.3208,575.0,1269.0,0.118541,opencv,0.967,1,5,5:opencv,4.149,36.629,,,1037
772,4.325,576.0,1296.0,0.118541,opencv,0.933,1,5,5:opencv,4.267,39.83,,,1038
773,4.3292,577.0,1324.0,0.118541,opencv,0.9,1,5,5:opencv,4.386,43.149,,,1039
774,4.3333,579.0,1349.0,0.118541,opencv,0.867,1,5,5:opencv,4.623,46.112,,,1040
775,4.3375,580.0,1375.0,0.118541,opencv,0.833,1,5,5:opencv,4.742,49.195,,,1041
776,4.3417,581.0,1400.0,0.118541,opencv,0.8,1,5,5:opencv,4.86,52.158,,,1042
777,4.3458,581.0,1418.0,0.118541,opencv,0.767,1,5,5:opencv,4.86,54.292,,,1043
778,4.35,580.0,1419.0,0.118541,opencv,0.733,1,5,5:opencv,4.742,54.41,,,1044
779,4.3542,580.0,1416.0,0.118541,opencv,0.7,1,5,5:opencv,4.742,54.055,,,1045
780,4.3583,579.0,1407.0,0.118541,opencv,0.667,1,5,5:opencv,4.623,52.988,,,1046
781,4.3625,580.0,1393.0,0.118541,opencv,0.633,1,5,5:opencv,4.742,51.328,,,1047
782,4.3667,579.0,1374.0,0.118541,opencv,0.6,1,5,5:opencv,4.623,49.076,,,1048
783,4.3708,578.0,1352.0,0.118541,opencv,0.567,1,5,5:opencv,4.505,46.468,,,1049
784,4.375,576.0,1329.0,0.118541,opencv,0.533,1,5,5:opencv,4.267,43.742,,,1050
785,4.3792,574.0,1302.0,0.118541,opencv,0.5,1,5,5:opencv,4.03,40.541,,,1051
786,4.3833,574.0,1276.0,0.118541,opencv,0.467,1,5,5:opencv,4.03,37.459,,,1052
787,4.3875,574.0,1250.0,0.118541,opencv,0.433,1,5,5:opencv,4.03,34.377,,,1053
788,4.3917,573.0,1224.0,0.118541,opencv,0.4,1,5,5:opencv,3.912,31.295,,,1054
789,4.3958,572.0,1199.0,0.118541,opencv,0.367,1,5,5:opencv,3.793,28.331,,,1055
790,4.4,570.0,1173.0,0.118541,opencv,0.333,1,5,5:opencv,3.556,25.249,,,1056
791,4.4042,569.0,1148.0,0.118541,opencv,0.3,1,5,5:opencv,3.438,22.286,,,1057
792,4.4083,569.0,1122.0,0.118541,opencv,0.267,1,5,5:opencv,3.438,19.204,,,1058
793,4.4125,569.79,1094.37,0.1202,apriltag,1.0,1,5,5:apriltag,3.349,15.94,171.812,0.0,1059
794,4.4167,566.72,1070.29,0.120243,apriltag,1.0,1,5,5:apriltag,3.117,12.909,169.649,0.0,1060
795,4.4208,564.5,1044.5,0.120243,opencv,0.967,1,5,5:opencv,2.946,10.161,,,1061
796,4.425,563.5,1018.5,0.120243,opencv,0.933,1,5,5:opencv,2.826,7.034,,,1062
797,4.4292,562.5,993.5,0.120243,opencv,0.9,1,5,5:opencv,2.705,4.028,,,1063
798,4.4333,561.5,967.5,0.120243,opencv,0.867,1,5,5:opencv,2.585,0.902,,,1064
799,4.4375,560.5,941.5,0.120243,opencv,0.833,1,5,5:opencv,2.465,-2.225,,,1065
800,4.4417,559.5,915.5,0.120243,opencv,0.8,1,5,5:opencv,2.345,-5.351,,,1066
801,4.4458,558.5,889.5,0.120243,opencv,0.767,1,5,5:opencv,2.225,-8.477,,,1067
802,4.45,557.5,863.5,0.120243,opencv,0.733,1,5,5:opencv,2.104,-11.603,,,1068
803,4.4542,556.5,837.5,0.120243,opencv,0.7,1,5,5:opencv,1.984,-14.73,,,1069
804,4.4583,555.5,812.5,0.120243,opencv,0.667,1,5,5:opencv,1.864,-17.736,,,1070
805,4.4625,554.5,786.5,0.120243,opencv,0.633,1,5,5:opencv,1.744,-20.862,,,1071
806,4.4667,554.5,760.5,0.120243,opencv,0.6,1,5,5:opencv,1.744,-23.989,,,1072
807,4.4708,553.5,734.5,0.120243,opencv,0.567,1,5,5:opencv,1.623,-27.115,,,1073
808,4.475,551.5,709.5,0.120243,opencv,0.533,1,5,5:opencv,1.383,-30.121,,,1074
809,4.4792,550.5,683.5,0.120243,opencv,0.5,1,5,5:opencv,1.263,-33.247,,,1075
810,4.4833,547.52,659.04,0.118357,apriltag,1.0,1,5,5:apriltag,1.033,-34.141,165.109,0.0,1076
811,4.4875,548.5,634.5,0.118357,opencv,0.967,1,5,5:opencv,1.006,-38.525,,,1077
812,4.4917,547.5,607.5,0.118357,opencv,0.933,1,5,5:opencv,0.888,-41.721,,,1078
813,4.4958,547.5,581.5,0.118357,opencv,0.9,1,5,5:opencv,0.888,-44.798,,,1079
814,4.5,546.5,555.5,0.118357,opencv,0.867,1,5,5:opencv,0.769,-47.875,,,1080
815,4.5042,545.5,528.5,0.118357,opencv,0.833,1,5,5:opencv,0.651,-51.071,,,1081
816,4.5083,544.5,502.5,0.118357,opencv,0.8,1,5,5:opencv,0.533,-54.148,,,1082
817,4.5125,542.5,476.5,0.118357,opencv,0.767,1,5,5:opencv,0.296,-57.225,,,1083
818,4.5167,542.23,452.02,0.118916,apriltag,1.0,1,5,5:apriltag,0.27,-60.068,171.611,0.0,1084
819,4.5208,543.78,447.13,0.118312,apriltag,1.0,1,5,5:apriltag,0.418,-60.465,170.998,0.0,1085
820,4.525,545.61,452.98,0.118805,apriltag,1.0,1,5,5:apriltag,0.619,-60.571,173.346,0.0,1086
821,4.5292,543.81,461.72,0.118217,apriltag,1.0,1,5,5:apriltag,0.44,-59.117,171.996,0.0,1087
822,4.5333,542.34,477.1,0.118618,apriltag,1.0,1,5,5:apriltag,0.25,-57.193,171.786,0.0,1088
823,4.5375,543.51,496.74,0.118571,apriltag,1.0,1,5,5:apriltag,0.301,-55.198,173.016,0.0,1089
824,4.5417,544.71,519.59,0.118902,apriltag,1.0,1,5,5:apriltag,0.55,-52.294,172.177,0.0,1090
825,4.5458,547.36,544.63,0.120042,apriltag,1.0,1,5,5:apriltag,0.9,-49.445,172.564,0.0,1091
826,4.55,547.5,569.5,0.120042,opencv,0.967,1,5,5:opencv,0.9,-46.876,,,1092
827,4.5542,547.5,597.5,0.120042,opencv,0.933,1,5,5:opencv,0.9,-43.515,,,1093
828,4.5583,549.18,624.51,0.119093,apriltag,1.0,1,5,5:apriltag,1.034,-40.102,172.988,0.0,1094
829,4.5625,550.34,649.84,0.119056,apriltag,1.0,1,5,5:apriltag,1.179,-36.947,172.924,0.0,1095
830,4.5667,551.5,675.0,0.119056,opencv,0.967,1,5,5:opencv,1.369,-33.931,,,1096
831,4.5708,552.5,701.0,0.119056,opencv,0.933,1,5,5:opencv,1.488,-30.835,,,1097
832,4.575,552.5,727.0,0.119056,opencv,0.9,1,5,5:opencv,1.488,-27.74,,,1098
833,4.5792,552.5,754.0,0.119056,opencv,0.867,1,5,5:opencv,1.488,-24.525,,,1099
834,4.5833,553.5,781.0,0.119056,opencv,0.833,1,5,5:opencv,1.607,-21.311,,,1100
835,4.5875,555.5,808.0,0.119056,opencv,0.8,1,5,5:opencv,1.845,-18.096,,,1101
836,4.5917,557.5,834.0,0.119056,opencv,0.767,1,5,5:opencv,2.083,-15.001,,,1102
837,4.5958,558.5,861.0,0.119056,opencv,0.733,1,5,5:opencv,2.203,-11.787,,,1103
838,4.6,558.5,887.0,0.119056,opencv,0.7,1,5,5:opencv,2.203,-8.691,,,1104
839,4.6042,559.5,914.0,0.119056,opencv,0.667,1,5,5:opencv,2.322,-5.477,,,1105
840,4.6083,560.5,940.0,0.119056,opencv,0.633,1,5,5:opencv,2.441,-2.381,,,1106
841,4.6125,562.5,966.0,0.119056,opencv,0.6,1,5,5:opencv,2.679,0.714,,,1107
842,4.6167,563.5,992.0,0.119056,opencv,0.567,1,5,5:opencv,2.798,3.81,,,1108
843,4.6208,564.5,1018.0,0.119056,opencv,0.533,1,5,5:opencv,2.917,6.905,,,1109
844,4.625,565.5,1044.0,0.119056,opencv,0.5,1,5,5:opencv,3.036,10.001,,,1110
845,4.6292,566.5,1071.0,0.119056,opencv,0.467,1,5,5:opencv,3.155,13.215,,,1111
846,4.6333,566.5,1097.0,0.119056,opencv,0.433,1,5,5:opencv,3.155,16.311,,,1112
847,4.6375,567.5,1124.0,0.119056,opencv,0.4,1,5,5:opencv,3.274,19.525,,,1113
848,4.6417,568.5,1150.0,0.119056,opencv,0.367,1,5,5:opencv,3.393,22.621,,,1114
849,4.6458,570.5,1176.0,0.119056,opencv,0.333,1,5,5:opencv,3.631,25.716,,,1115
850,4.65,571.5,1202.0,0.119056,opencv,0.3,1,5,5:opencv,3.75,28.811,,,1116
851,4.6542,572.5,1229.0,0.119056,opencv,0.267,1,5,5:opencv,3.869,32.026,,,1117
852,4.6583,573.5,1255.0,0.119056,opencv,0.233,1,5,5:opencv,3.988,35.121,,,1118
853,4.6625,574.5,1281.0,0.119056,opencv,0.2,1,5,5:opencv,4.107,38.217,,,1119
854,4.6667,575.5,1308.0,0.119056,opencv,0.167,1,5,5:opencv,4.226,41.431,,,1120
855,4.6708,576.5,1334.0,0.119056,opencv,0.133,1,5,5:opencv,4.346,44.527,,,1121
856,4.675,578.5,1360.0,0.119056,opencv,0.1,1,5,5:opencv,4.584,47.622,,,1122
857,4.6792,579.5,1385.0,0.119056,opencv,0.1,1,5,5:opencv,4.703,50.599,,,1123
